0
45201.45898324
46063.27035709
44963.07263282951
47092.49383326693
48176.34639274429
47783.35780464393
47267.52002306911
48278.36351532978
47260.21733146774
42843.80244093855
40693.67719158998
43574.50943280896
44895.09660157076
42839.75169596445
42716.59314672847
43208.53910453539
42235.73184664342
41034.54466522939
41564.36348149087
43790.89562548486
48116.941218027736
47711.48646346977
48199.95155726554
49112.90128239323
51514.814060276665
55361.44942960792
53805.98516429891
53967.84676725268
